,annotater_id,table_id,hypothesis,label
45,GW1,T29,Bullet for My Valentine fue conocido como Jeff Killed John antes en el tiempo.,E
46,GW1,T29,Jeff Killed John hizo el mismo tipo de música que Bullet for My Valentine terminó haciendo.,N
47,GW1,T29,Bullet for My Valentine ha estado activo durante más de 25 años como banda.,C
48,GW4,T29,Bullet for My Valentine es una banda que ha estado tocando desde finales de la década de 1990.,E
49,GW4,T29,La banda Bullet for My Valentine ha sido la más popular en el Reino Unido.,N
50,GW4,T29,La banda Bullet for My Valentine es conocida por su música pop.,C
51,GW0,T29,Bullet for My Valentine es una banda estadounidense.,E
52,GW0,T29,Bullet for My Valentine ha lanzado música cada año desde 1998.,N
53,GW0,T29,Bullet for My Valentine solo ha lanzado música para discos de RCA.,C
54,GW0,T64,Retrato equestre de Carlos I se encuentra en Inglaterra.,E
55,GW0,T64,Anthony van Dyck tardó más de un año en completar El retrato equestre de Carlos I.,N
56,GW0,T64,Retrato equestre de Carlos I es menos de 100 pulgadas de ancho.,C
57,GW1,T64,Retrato equestre de Carlos I fue pintado en el siglo XVII.,E
58,GW1,T64,Retrato equestre de Carlos I está en préstamo a la National Gallery de Londres.,N
59,GW1,T64,El lado más largo de Retrato equestre de Carlos I mide menos de 11 pies de largo.,C
60,GW4,T64,El Retrato equestre de Carlos I fue completado por Anthony van Dyck.,E
61,GW4,T64,El Retrato equestre de Carlos I fue pintado en Londres.,N
62,GW4,T64,El Retrato equestre de Carlos I se conserva en un museo en París.,C
63,GW4,T68,La banda Jet se formó en Australia.,E
64,GW4,T68,Los músicos de Jet no produjeron ninguna música entre 2012 y 2016.,N
65,GW4,T68,"Después de la ruptura en 2012, Jet nunca volvió a estar juntos.",C
66,GW0,T68,Jet tomó una pausa de cuatro años de actuar.,E
67,GW0,T68,Jet lanzó su primer álbum en 2001.,N
68,GW0,T68,Jet dejó de actuar hace más de cinco años.,C
69,GW1,T68,Jet ha sido una banda desde hace más de 10 años.,E
70,GW1,T68,Jet se considera rock alternativo más que indie rock.,N
71,GW1,T68,Jet ha hecho música para 5 o más compañías discográficas.,C
72,GW1,T74,Katharine McPhee nació en la Costa Oeste.,E
73,GW1,T74,Katharine McPhee le gusta escribir canciones más que interpretarlas.,N
74,GW1,T74,Katharine McPhee ha estado activa desde hace más de 20 años.,C
75,GW0,T74,Katharine McPhee es de la costa oeste de Estados Unidos.,E
76,GW0,T74,Katharine McPhee escribe cada canción que interpreta.,N
77,GW0,T74,Katharine McPhee ha estado actuando durante más de veinte años.,C
78,GW4,T74,Katharine McPhee nació en la costa oeste de Estados Unidos.,E
79,GW4,T74,Katharine McPhee es conocida por ser una cantante de R&B.,N
80,GW4,T74,Katharine McPhee ha sido con más de 7 discos.,C
81,GW0,T104,La E Street Band es de la costa oeste de Estados Unidos.,E
82,GW0,T104,La E Street Band tiene todos sus miembros originales.,N
83,GW0,T104,E Street Band es de la capital de Nueva Jersey.,C
84,GW1,T104,La E Street Band se formó en la costa este.,E
85,GW1,T104,La E Street Band continuará tocando música hasta que mueran sus miembros.,N
86,GW1,T104,La E Street Band ha estado activa como banda durante más de 50 años.,C
87,GW4,T104,La E Street Band se formó en la costa este de Estados Unidos.,E
88,GW4,T104,Bruce Springsteen trabajó mucho con la E Street Band.,N
89,GW4,T104,La banda E Street Band se disolvió en 1999.,C
90,GW1,T137,Hawkwind ha estado activo como banda durante unos 50 años.,E
91,GW1,T137,Hawkwind cambió muchos nombres debido a problemas de derechos de autor.,N
92,GW1,T137,Hawkwind siempre fue el nombre de la banda.,C
93,GW4,T137,La banda Hawkwind comenzó a hacer canciones en 1969.,E
94,GW4,T137,La banda Hawkwind ha recorrido fuera de Londres Inglaterra.,N
95,GW4,T137,La banda Hawkwind es conocida por actuar con Motley Crue.,C
96,GW0,T137,“Hawkwind” ha estado actuando durante más de 40 años.,E
97,GW0,T137,Hawkwind fue conocido como Los Elfos de Silbury Hill durante la mayor parte de su carrera.,N
98,GW0,T137,Hawkwind es una banda estadounidense.,C
99,GW4,T146,Jeff Bridges ha sido artista desde que tenían 2 años.,E
100,GW4,T146,Jeff Bridges ha vivido toda su vida en California.,N
101,GW4,T146,Jeff Bridges tuvo cinco hijos.,C
102,GW1,T146,Jeff Bridges nació en el invierno de 1949.,E
103,GW1,T146,Jeff Bridges prefiere cantar a componer cosas.,N
104,GW1,T146,Jeff Bridges ha estado activo en su carrera durante menos de 60 años.,C
105,GW12,T146,Jeff Bridges nació en el invierno de 1949.,E
106,GW12,T146,Jeff Bridges tiene un hermano y una hermana.,N
107,GW12,T146,La madre de Beau Bridges es Susan Geston.,C
108,GW0,T152,Jane Austen fue enterrada en su país natal.,E
109,GW0,T152,James Austen es el hermano mayor de Jane Austen.,N
110,GW0,T152,Jane Austen no vivió hasta los 40 años.,C
111,GW4,T152,Jane Austen nació en Inglaterra.,E
112,GW4,T152,Jane Austen vivió toda su vida en Inglaterra.,N
113,GW4,T152,Jane Austen falleció a los 45 años.,C
114,GW1,T152,Jane Austen murió en el verano de 1817.,E
115,GW1,T152,Jane Austen amó a James Austen más que a George Austen.,N
116,GW1,T152,“Jane Austen” tenía un título universitario.,C
117,GW1,T154,Charlie Sheen nació en el otoño de 1965.,E
118,GW1,T154,Charlie Sheen no le gusta su nombre original.,N
119,GW1,T154,Charlie Sheen ha estado actuando durante más de 50 años.,C
120,GW4,T154,Charlie Sheen tiene cinco hijos.,E
121,GW4,T154,Charlie Sheen ha estado trabajando desde los años 70.,N
122,GW4,T154,Charlie Sheen sigue casado con Brooke Mueller,C
123,GW0,T154,Charlie Sheen no utiliza su apellido original.,E
124,GW0,T154,Charlie Sheen es el más anciano de la familia Estevez.,N
125,GW0,T154,Charlie Sheen se ha divorciado cuatro veces.,C
126,GW4,T203,La capital de Japón se encuentra en Tokio.,E
127,GW4,T203,El Gobierno de Japón tiene una Constitución.,N
128,GW4,T203,La mayoría de las personas que viven en Japón son étnicamente coreanos.,C
129,GW0,T203,La Cámara de Representantes de Japón es más alta que la Cámara de Representantes.,E
130,GW0,T203,Los Ainu son el tipo más popular del grupo étnico nativo de Japón.,N
131,GW0,T203,El judaísmo es la religión más popular en Japón.,C
132,GW1,T203,Más de la mitad de la población de Japón practica el Shinto como religión o no tiene ninguna religión.,E
133,GW1,T203,"Si el primer ministro de Japón muere, el viceprimer ministro inmediatamente toma su lugar.",N
134,GW1,T203,El Japón está formado por entre el 90 y el 95% de la población japonesa.,C
135,GW1,T207,Burn Energy se introdujo relativamente cerca del milenio.,E
136,GW1,T207,La variedad de hielo Burn Lemon es más popular que la variedad de hielo Burn Blue.,N
137,GW1,T207,Burn Energy viene en más de diez variedades o sabores.,C
138,GW4,T207,Burn Energy fue hecho por la misma compañía que hace Monster.,E
139,GW4,T207,Burn Energy tuvo éxito en aumentar la energía para las personas que la bebieron.,N
140,GW4,T207,La energía de quemar vino en un sabor de chocolate.,C
141,GW0,T207,Burn Energy viene en muchos sabores diferentes.,E
142,GW0,T207,Burn Energy es la bebida energética más vendida de Monster.,N
143,GW0,T207,Todas las bebidas Burn Energy son libres de azúcar.,C
144,GW28,T261,La capital de la dinastía Jin se trasladó a diferentes ciudades.,E
145,GW28,T261,La dinastía Jin era una monarquía con dos emperadores durante este período.,N
146,GW28,T261,La reunificación de China precedió al establecimiento del Jin.,C
147,GW4,T261,Jin fue una región en China durante más de 300 años.,E
148,GW4,T261,Los jin típicamente tenían mucha religión detrás de su enfoque para gobernar.,N
149,GW4,T261,El “jin” nunca movió su capital.,C
150,GW27,T261,Hubo monarcas en tres capitales diferentes en la historia de Jin.,E
151,GW27,T261,El emperador Wu era budista.,N
152,GW27,T261,Luoyang fue la capital en el momento en que comenzó el Jin oriental.,C
153,GW2,T272,Gerry Mulligan está asociado con Chesney Henry Baker.,E
154,GW2,T272,Chesney Henry Baker aprendió a tocar el piano a los 10 años.,N
155,GW2,T272,Chesney Henry Baker nació en Holanda.,C
156,GW4,T272,El músico Chet Baker tocaba principalmente música de jazz.,E
157,GW4,T272,El músico Chet Baker se mudó de los Estados Unidos a los Países Bajos.,N
158,GW4,T272,El músico Chet Baker comenzó a tocar música profesionalmente a los 10 años.,C
159,GW28,T272,Chet Baker fue un músico estadounidense.,E
160,GW28,T272,Chet Baker también era hábil con la guitarra.,N
161,GW28,T272,Chet Baker ha estado activo desde sus años de adolescencia.,C
162,GW28,T274,Fawad Khan es un artista paquistaní.,E
163,GW28,T274,Fawad Khan estudió para convertirse en un programador de ordenador antes de convertirse en un entretenedor.,N
164,GW28,T274,Fawad Khan se casó con su esposo antes de que se convirtiera en activo en la industria del entretenimiento.,C
165,GW21,T274,Fawad Khan es un modelo muy famoso y actor no sólo un músico.,E
166,GW21,T274,"Fawad Khan ha ganado muchos premios, incluyendo un Grammy en Estados Unidos.",N
167,GW21,T274,Fawad Khan hizo un disco con Jay Z que fue muy popular.,C
168,GW0,T274,Fawad Khan se firmó con Lips Music cuando se casó con Sadaf Khan.,E
169,GW0,T274,Los hijos de Fawad Khan están ambos en su adolescencia.,N
170,GW0,T274,Fawad Khan ha estado interpretando música durante más de veinte años.,C
171,GW28,T277,“Charo” es un artista español.,E
172,GW28,T277,Charo apareció en muchos programas de televisión.,N
173,GW28,T277,La carrera de Charo ha durado ocho décadas.,C
174,GW27,T277,Mar’a del Rosario Mercedes Pilar Mart’nez Molina Baeza comenzó una carrera activa en 1963.,E
175,GW27,T277,Mar’a del Rosario Mercedes Pilar Mart’nez Molina Baeza ganó fama por primera vez en la actuación.,N
176,GW27,T277,Mar’a del Rosario Mercedes Pilar Mart’nez Molina Baeza se casó antes de convertirse en “activa” en su carrera.,C
177,GW4,T277,Charo se ha casado dos veces en su vida.,E
178,GW4,T277,Charo comenzó a actuar cuando era una adolescente.,N
179,GW4,T277,Charo nunca ha tenido hijos.,C
180,GW4,T286,Fan Bingbing es la cabeza de su propio Label.,E
181,GW4,T286,Fan Bingbing ha estado con Li Chen durante años.,N
182,GW4,T286,Fan Bingbing comenzó a grabar música cuando tenían doce años.,C
183,GW27,T286,Fn B_ngb_ng nació en 1981.,E
184,GW27,T286,B_ngb_ng es una actriz y miembro del Partido Comunista.,N
185,GW27,T286,B_ngb_ng se ha casado.,C
186,GW28,T286,Fan Bingbing es un artista chino.,E
187,GW28,T286,Fan Bingbing es la actriz más exitosa de China.,N
188,GW28,T286,La carrera de Fan Bingbing abarca cuatro décadas.,C
189,GW28,T294,“Fast & Furious” es una película estadounidense.,E
190,GW28,T294,Fast & Furious es sobre carreras de calle con coches modificados.,N
191,GW28,T294,“Rápido y Furioso” no fue una película rentable.,C
192,GW27,T294,Universal Pictures lanzó Fast & Furious en 2009.,E
193,GW27,T294,El director de Fast & Furious se inspiró en hacer la película después de leer el libro de Gary Scott Thompson.,N
194,GW27,T294,Fast & Furious fue escrito y dirigido por la misma persona.,C
195,GW4,T294,La película Fast & Furious ganó más de 250 millones de dólares en las cajas.,E
196,GW4,T294,Vin Diesel tuvo mucho que decir en la edición final de Fast & Furious.,N
197,GW4,T294,Fast & Furious fue lanzado al público en general en los Estados Unidos antes de ser mostrado en Universal CityWalk.,C
198,GW0,T306,Europa es originalmente de un país del norte Europa.,E
199,GW0,T306,“Europa” ha recorrido el mundo durante los últimos quince años.,N
200,GW0,T306,“Europa” ha estado activa sin cesar durante los últimos cuarenta años.,C
201,GW30,T306,Europa ha tenido una larga carrera en el negocio de Hard Rock.,E
202,GW30,T306,Europa tiene varios éxitos número uno en las cartas de anuncios.,N
203,GW30,T306,Europe es una banda francesa que grabó con Universal.,C
204,GW28,T306,“Europa” ha estado activa desde los años 70.,E
205,GW28,T306,Las etiquetas para Europa son grandes empresas suecas.,N
206,GW28,T306,Europa comenzó en 1979 y ha estado haciendo música sin interrupción desde entonces.,C
207,GW21,T308,Kalman Tihanyi fue un físico realmente grande y creó muchas teorías que todavía son válidas.,E
208,GW21,T308,Fue nominado a un noble premio en física.,N
209,GW21,T308,Su familia fue asesinada por los comunistas.,C
210,GW28,T308,K?lm?n Tihanyi era un europeo educado.,E
211,GW28,T308,K?lm?n Tihanyi estudió ciencia en la universidad.,N
212,GW28,T308,K?lm?n Tihanyi era una persona ignorante.,C
213,GW0,T308,K?lm?n Tihanyi vivió en varios países europeos.,E
214,GW0,T308,K?lm?n Tihanyi es responsable de inventar la cámara infrarroja.,N
215,GW0,T308,K?lm?n Tihanyi recibió su educación en Italia.,C
216,GW4,T310,Christchurch se encuentra en la isla sur de Nueva Zelanda.,E
217,GW4,T310,La ciudad de Christchurch fue descubierta por personas de Reino Unido.,N
218,GW4,T310,La ciudad de Christchurch sólo tiene un departamento principal.,C
219,GW21,T310,La Iglesia de Cristo fue fundada por grupos de colonos ingleses y misioneros.,E
220,GW21,T310,La Iglesia de Cristo tiene un gran grupo de indígenas pre-coloniales.,N
221,GW21,T310,La Iglesia de Cristo fue el escenario de una gran batalla naval de la Segunda Guerra Mundial.,C
222,GW28,T310,Christchurch se compone de departamentos y está gobernado por un consejo.,E
223,GW28,T310,Christchurch es una ciudad de Nueva Zelanda.,N
224,GW28,T310,Christchurch tiene más de 200 años.,C
225,GW2,T319,La República Checa tiene más católicos que morávicos.,E
226,GW2,T319,El presidente de la República Checa habla polaco.,N
227,GW2,T319,El idioma oficial del gobierno en Praga es el alemán.,C
228,GW28,T319,La República Checa es una nación multiétnica y multilingüe.,E
229,GW28,T319,La República Checa es principalmente una nación cristiana.,N
230,GW28,T319,La República Checa está compuesta principalmente de eslovacos y musulmanes.,C
231,GW14,T319,Hay más moravos que eslovacos en la República Checa.,E
232,GW14,T319,"Antes de convertirse en primer ministro, Andrej Babi_ era anteriormente miembro de la Cámara baja del Parlamento checo.",N
233,GW14,T319,La República Checa sólo tiene una lengua oficial.,C
234,GW27,T323,La República Checa salió de Checoslovaquia.,E
235,GW27,T323,Bohemianos y checos son el mismo pueblo.,N
236,GW27,T323,La República Checa formó parte de la Unión Europea antes de la independencia.,C
237,GW0,T323,La República Checa se separó del Imperio Austro-Húngaro hace más de 100 años.,E
238,GW0,T323,La República Checa fue uno de los primeros países en adherirse a la Unión Europea.,N
239,GW0,T323,El reino de Bohemia se estableció antes del Ducado de Bohemia.,C
240,GW28,T323,La República Checa obtuvo su independencia a finales del siglo XX.,E
241,GW28,T323,La República Checa se unió a la Unión Europea para protegerla de Rusia.,N
242,GW28,T323,La República Checa perdió su independencia en 2004.,C
243,GW35,T331,Bryan Adams es un cantante canadiense.,E
244,GW35,T331,Bryan Adams es dueño de la discográfica A&M.,N
245,GW35,T331,"Bryan Adams nació en Hamilton, Ontario.",C
246,GW28,T331,Bryan Adams es un músico canadiense.,E
247,GW28,T331,Bryan Adams escribió y interpretó Everything I Do.,N
248,GW28,T331,Bryan Adams ha estado activo desde sus veinte años.,C
249,GW4,T331,Bryan Adams nació originalmente en Canadá en el invierno de 1959.,E
250,GW4,T331,El cantante Bryan Adams aprendió a tocar el piano antes de poder cantar.,N
251,GW4,T331,El músico Bryan Adams pasó la mayor parte de su vida en Estados Unidos.,C
252,GW4,T332,Jay Park ha sido un músico desde que tenían 21 años.,E
253,GW4,T332,Jay Park ha preformado en el escenario con los hermanos superiores.,N
254,GW4,T332,Jay Park comenzó su carrera de rap en Oakland.,C
255,GW27,T332,"Park Jae-beom nació en Edmonds, Washington.",E
256,GW27,T332,Park Jae-beom creció en Seattle.,N
257,GW27,T332,Park Jae-beom practica más géneros que el número de etiquetas en las que ha estado.,C
258,GW28,T332,Jay Park es un artista estadounidense.,E
259,GW28,T332,Jay Park es un rapero coreano-estadounidense.,N
260,GW28,T332,Jay Park comenzó su carrera en sus años de adolescencia.,C
261,GW0,T340,Jennifer Love Hewitt reside en un estado diferente al del que nació.,E
262,GW0,T340,Jennifer Love Hewitt tiene dos hijos con Brian Hallisay.,N
263,GW0,T340,Jennifer Love Hewitt ha estado cantando profesionalmente desde que era una niña.,C
264,GW2,T340,Jennifer Love Hewitt es una actriz que tuvo una carrera cantando en la música pop.,E
265,GW2,T340,Jennifer Love Hewitt apareció en Party of Five en 1998.,N
266,GW2,T340,Jennifer Love Hewitt comenzó a actuar en Party of Five en 1989.,C
267,GW28,T340,Jennifer Love Hewitt es una actriz estadounidense.,E
268,GW28,T340,Los dos hijos de Jennifer Love Hewitt son chicas.,N
269,GW28,T340,Jennifer Love Hewitt es actualmente una cantante.,C
270,GW0,T348,Christina Aguilera ha estado cantando desde hace más de veinte años.,E
271,GW0,T348,Christina Aguilera tiene dos hijos con Matthew Rutler.,N
272,GW0,T348,Jordan Bratman se divorció de Christina Aguilera después de dos años juntos,C
273,GW14,T348,Christina Aguilera ha lanzado música pop bajo el sello RCA.,E
274,GW14,T348,Christina Aguilera conoció a Matthew Rutler en una fiesta de Hollywood.,N
275,GW14,T348,Christina Aguilera siempre ha vivido en la ciudad donde nació.,C
276,GW45,T348,RCA Record Label es una discográfica estadounidense propiedad de Sony Music.,E
277,GW45,T348,Ella puede ser una cantante y escritora de canciones sólo,N
278,GW45,T348,Ella no puede contribuir en el género pop y soul al mismo tiempo,C
279,GW4,T361,Joaquin Phoenix se casó cuando tenían 42 años.,E
280,GW4,T361,Joaquin Phoenix fue conocido como Leaf Phoenix en algunas películas tempranas.,N
281,GW4,T361,Joaquín Phoenix nació en Estados Unidos.,C
282,GW27,T361,Joaquín Rafael Bottom fue conocido como Leaf Phoenix.,E
283,GW27,T361,Todos los hermanos de Joaquin Rafael Bottom están involucrados en actuar como él.,N
284,GW27,T361,Joaquin Rafael Bottom reside en la ciudad donde nació.,C
285,GW28,T361,Joaquín Phoenix es un artista estadounidense.,E
286,GW28,T361,Joaquin Phoenix tiene un hermano que ha fallecido.,N
287,GW28,T361,Joaquin Phoenix ha estado actuando desde que era un adolescente.,C
288,GW28,T370,Everclear es una banda estadounidense de rock.,E
289,GW28,T370,“Everclear” está compuesto por cuatro miembros.,N
290,GW28,T370,Everclear se disolvió y se reunió varias veces.,C
291,GW14,T370,Everclear ha estado activo durante más de un cuarto de siglo.,E
292,GW14,T370,"La discográfica Cleopatra está ubicada en Portland, Oregón.",N
293,GW14,T370,La música de Everclear sólo se puede categorizar en un solo género.,C
294,GW0,T370,Everclear son de la región del noroeste del Pacífico de los Estados Unidos.,E
295,GW0,T370,Everclear se firmaron en los registros del Capitolio a lo largo de la década de 1990.,N
296,GW0,T370,Everclear ha estado interpretando música grunge durante más de treinta años.,C
297,GW27,T372,Florence Annie Bridgwood se suicidó en 1938.,E
298,GW27,T372,Florence Annie Bridgwood está enterrada junto a su primer marido en el cementerio de Hollywood Forever.,N
299,GW27,T372,El último matrimonio de Florence Annie Bridgwood terminó con su suicidio.,C
300,GW0,T372,Florence Lawrence se divorció de la mayoría de sus maridos.,E
301,GW0,T372,Florence Lawrence protagonizó en docenas de películas.,N
302,GW0,T372,Florence Lawrence se casó con Charles Woodring después de divorciarse de Henry Bolton.,C
303,GW28,T372,Florence Lawrence fue responsable de su propia muerte.,E
304,GW28,T372,Florence Lawrence murió de un corazón roto.,N
305,GW28,T372,Florence Lawrence murió antes de su tercer marido.,C
306,GW28,T382,Jeff Hardy es un artista estadounidense.,E
307,GW28,T382,Jeff Hardy entrenado sin el uso de esteroides.,N
308,GW28,T382,Jeff Hardy se casó antes de su debut.,C
309,GW4,T382,Jeff Hardy comenzó a luchar profesionalmente cuando tenían sólo 16 años.,E
310,GW4,T382,Jeff Hardy tuvo ambos hijos con Beth Britt.,N
311,GW4,T382,Jeff Hardy comenzó su carrera musical antes de su carrera de lucha.,C
312,GW2,T382,Jeff Hardy es un luchador y músico.,E
313,GW2,T382,Jeff Hardy comenzó 3 diferentes grupos de metal y fue el cantante principal de los tres.,N
314,GW2,T382,Jeff Hardy luchó por primera vez profesionalmente en 1990.,C
315,GW4,T400,Jordan Peele comenzó a actuar profesionalmente a los 23 años.,E
316,GW4,T400,Jordan Peele tuvo su hijo con su esposa Chelsea Peretti.,N
317,GW4,T400,Jordan Peele nunca fue a la universidad.,C
318,GW27,T400,Jordan Haworth Peele fue educado en el Sarah Lawrence College.,E
319,GW27,T400,Jordan Haworth Peele comenzó a actuar en el Sarah Lawrence College.,N
320,GW27,T400,Jordan Haworth Peele se casó antes de convertirse en activo en el negocio del espectáculo.,C
321,GW28,T400,Jordan Peele es un artista estadounidense.,E
322,GW28,T400,Jordan Peele es famoso por Get Out y Keanu.,N
323,GW28,T400,Jordan Peele ha estado activo desde su adolescencia.,C
324,GW28,T403,John Harrison es un premiado horólogo inglés.,E
325,GW28,T403,John Harrison diseñó un reloj impermeable.,N
326,GW28,T403,John Harrison fue galardonado con una medalla después de su muerte.,C
327,GW27,T403,John Harrison nació y murió en el mismo país.,E
328,GW27,T403,John Harrison recibió la Medalla Copley por su cronómetro marino.,N
329,GW27,T403,John Harrison nació y murió en la misma ciudad.,C
330,GW0,T403,John Harrison murió antes de que se firmara la Declaración de Independencia.,E
331,GW0,T403,John Harrison es responsable de hacer populares los cronometros en relojes.,N
332,GW0,T403,John Harrison nació en la capital de Inglaterra.,C
333,GW4,T405,La mayoría de la población de Burundi es hindú.,E
334,GW4,T405,El próximo presidente de Burundi será Gaston Sindimwo.,N
335,GW4,T405,La República de Burundi tiene más sudasiáticos que europeos.,C
336,GW28,T405,La República de Burundi es un país multiétnico y multilingüe.,E
337,GW28,T405,Los hutus están compuestos por el 100% de los hutus con ningún niño medio o intermedio incluido en la estadística.,N
338,GW28,T405,La República de Burundi se encuentra al norte del Ecuador.,C
339,GW0,T405,La capital de la República de Burundi no es la ciudad más grande del país.,E
340,GW0,T405,Pierre Nkurunziza sirvió como vicepresidente antes de convertirse en presidente.,N
341,GW0,T405,Hay más tutsis que hutus en Burundi.,C
342,GW0,T408,Karen Gilan fue a una escuela de artes escénicas.,E
343,GW0,T408,Caitlin Blackwood y Karen Gilan tienen los mismos abuelos fraternales.,N
344,GW0,T408,Karen Gilan ha estado actuando desde que tenía cinco años.,C
345,GW32,T408,Karen Gillan nació en 1987.,E
346,GW32,T408,Karen Gillan ahora vive en el Reino Unido.,N
347,GW32,T408,Karen Gillan es la tía de Caitlin Blackwood.,C
348,GW28,T408,Karen Gillan trabaja delante y detrás de la pantalla en la industria del entretenimiento.,E
349,GW28,T408,Karen Gillan es multilingüe en inglés e italiano.,N
350,GW28,T408,Karen Gillan ha sido una actriz desde la infancia.,C
351,GW27,T413,Justus von Liebig nació en 1803 y murió a los 69 años.,E
352,GW27,T413,Justus von Liebig apareció con la Ley del mínimo en la Universidad de Bonn.,N
353,GW27,T413,Justus von Liebig recibió la Medalla Albert postumamente.,C
354,GW4,T413,Justus von Liebig estudió y enseñó química en su vida.,E
355,GW4,T413,Justus von Liebig ayudó a enseñar a los estudiantes que siguieron haciendo cohetes.,N
356,GW4,T413,Justus von Liebig nunca ganó ningún premio por sus obras.,C
357,GW28,T413,Justus von Liebig fue un científico europeo.,E
358,GW28,T413,Justus von Liebig era un hombre casado con hijos.,N
359,GW28,T413,Justus von Liebig fue galardonado con la Medalla Albert postumamente.,C
360,GW34,T416,Johnny Depp se ha casado dos veces.,E
361,GW34,T416,"Johnny Depp todavía tiene una casa de infancia en Owensboro, Kentucky.",N
362,GW34,T416,"Johnny Depp es un actor, productor, músico y mecánico de automóviles.",C
363,GW30,T416,Johnny Depp es un actor estadounidense nacido en Kentucky que vive en Los Ángeles.,E
364,GW30,T416,Johnny Depp ha ganado varios premios por su participación en películas de Hollywood.,N
365,GW30,T416,Johnny Depp murió en un accidente automovilístico a principios de 2015.,C
366,GW4,T416,El actor Johnny Depp comenzó a actuar cuando tenían 21 años.,E
367,GW4,T416,El actor Johnny Depp tuvo a sus dos hijos con Amber Heard.,N
368,GW4,T416,El actor Johnny Depp ha tenido tres esposas.,C
369,GW28,T422,Jerry Lee Lewis es un artista estadounidense.,E
370,GW28,T422,Jerry Lee Lewis ha pasado toda su carrera en Louisiana.,N
371,GW28,T422,Jerry Lee Lewis murió mientras tocaba el piano,C
372,GW27,T422,Jerry Lee Lewis es un cantante de rock and roll de Louisiana.,E
373,GW27,T422,Jerry Lee Lewis estaba en Sun Records al mismo tiempo que su primer acto asociado Johnny Cash.,N
374,GW27,T422,Jerry Lee Lewis ha hecho un mayor número de géneros que actos asociados.,C
375,GW0,T422,Jerry Lee Lewis ha estado interpretando música durante más de cincuenta años.,E
